ticket_id,opened_at,category,subcategory,assignment_group,priority,short_description,work_notes,close_notes,status,business_unit,location,country,state
INC0004310,2025-03-26 01:49,Security,Identity & Access,Service Desk,2 - High,Request token for new starter,"User permission missing. Verified identity, then synced the account in Active Directory in MFA.",unlocked the account; user confirms login to SSO successful.,Closed Complete,Healthcare Services,London HQ,United Kingdom,England
INC0004148,2025-03-26 21:44,Hardware,Printing,Desktop Support,4 - Low,Replace print driver on print server,Inspected the fuser. restarted the print server to clear the stuck in queue.,Cleared stuck in queue after set the correct default printer. User confirms output is good.,Closed,Corporate Functions,Manchester Office,United Kingdom,England
INC0004115,2025-03-27 00:14,Software,Applications,Application Support,1 - Critical,license expired - the line-of-business app,"License request for Excel. Verified entitlement, repaired the installation.",reapplied the license key; the line-of-business app launches without errors.,Closed,Sales & Marketing,London HQ,United Kingdom,England
INC0004248,2025-03-27 01:54,Software,Applications,Application Support,2 - High,keeps crashing - Zoom,"User reports SAP error on startup. Reviewed logs, pushed the update via SCCM.",Applied the installation and disabled the conflicting add-in. Closing ticket.,Closed Complete,Manufacturing,Mumbai Campus,India,Maharashtra
INC0004017,2025-03-27 05:51,Hardware,Printing,Desktop Support,4 - Low,HP LaserJet stuck in queue,Driver mismatch causing offline status. replaced the toner cartridge and printed a test page.,Replaced the spooler and set the correct default printer. Printing restored.,Resolved,Retail Banking,San Jose Office,United States,California
INC0004205,2025-03-27 11:11,Hardware,Printing,Desktop Support,2 - High,Cannot print to network printer - stuck in queue,User reports error 49 on the HP LaserJet. Found a paper tray fault. power cycled the device.,Replaced the spooler and set the correct default printer. Printing restored.,Closed Complete,Logistics & Supply Chain,Toronto Office,Canada,Ontario
INC0004233,2025-03-27 19:35,Software,Email & Collaboration,Messaging Support,4 - Low,Outlook Web App missing emails,Verified the shared inbox configuration. checked Exchange mailbox quota to resolve the sync error.,removed and re-added the account; user confirms Microsoft 365 working and emails flowing.,Resolved,Retail Banking,New York Office,United States,New York
INC0004081,2025-03-27 23:58,Network,Connectivity,Network Operations,2 - High,Cannot map network drive,Checked the DHCP lease; found a stale entry. renewed the DHCP lease and tested connectivity.,Fixed the network drive. checked the switch port and verified the network drive maps.,Closed,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0004083,2025-03-28 13:03,Security,Identity & Access,Service Desk,3 - Moderate,MFA MFA not prompting,New starter needs the role. re-enrolled MFA per the access request.,Granted permission and added the user to the security group. Closing per requester confirmation.,Resolved,Sales & Marketing,Toronto Office,Canada,Ontario
INC0004101,2025-03-30 01:33,Hardware,Endpoint,Desktop Support,3 - Moderate,display cable failure on webcam,"flickering screen when docked. Tested a known-good USB port, then swapped the docking station.",Fixed blue screen after reseated the RAM. User confirms headset working.,Closed,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0004037,2025-03-30 05:22,Hardware,Endpoint,Desktop Support,3 - Moderate,Replace display cable - laptop,User reports monitor blue screen. Diagnostics flagged the battery. reseated the RAM.,Replaced the screen and updated the display driver. Device passes diagnostics.,Closed Complete,Sales & Marketing,Dallas Office,United States,Texas
INC0004179,2025-03-30 19:50,Security,Identity & Access,Service Desk,3 - Moderate,access denied - VPN portal,MFA issue: permission missing. unlocked the account and tested a sign-in.,Granted account and granted the requested permission. Closing per requester confirmation.,Closed Complete,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0004225,2025-03-30 22:38,Software,Applications,Application Support,3 - Moderate,Zoom profile license expired,slow to load traced to a corrupt shortcut. reinstalled the application and tested launch.,Applied the plugin and reinstalled the application. Closing ticket.,Resolved,Manufacturing,Toronto Office,Canada,Ontario
INC0004120,2025-03-31 22:18,Software,Email & Collaboration,Messaging Support,3 - Moderate,Outlook Web App cannot receive,Verified the distribution list configuration. reset the autocomplete cache to resolve the sync error.,Resolved cannot send after removed and re-added the account. Mailbox syncing normally.,Closed,Manufacturing,San Jose Office,United States,California
INC0004183,2025-03-31 23:06,Software,Email & Collaboration,Messaging Support,4 - Low,User cannot access signature in Teams,"Mailbox over quota causing not syncing. Archived old items, then removed and re-added the account.","Added user to the contact. Verified mail delivery, closing ticket.",Resolved,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0004246,2025-04-01 03:33,Network,Cross-functional,Network Operations,3 - Moderate,VPN login failing - account and connection both checked,VPN account locked; suspected the account. unlocked the account then reseated the Ethernet cable on the VPN client.,unlocked the account and reseated the Ethernet cable. VPN connection authenticates. Closed.,Resolved,Logistics & Supply Chain,San Jose Office,United States,California
INC0004131,2025-04-02 04:45,Security,Identity & Access,Service Desk,2 - High,Okta password expired,MFA issue: account locked. re-enrolled MFA and tested a sign-in.,Granted license and added the user to the security group. Closing per requester confirmation.,Closed Complete,Manufacturing,Sydney Hub,Australia,New South Wales
INC0004201,2025-04-02 08:10,Software,Applications,Application Support,4 - Low,Excel freezes on launch,"License request for the line-of-business app. Verified entitlement, recreated the user profile.",Resolved error on startup after disabled the conflicting add-in. User confirms the line-of-business app working.,Resolved,Manufacturing,San Jose Office,United States,California
INC0004219,2025-04-02 16:44,Hardware,Printing,Desktop Support,3 - Moderate,network printer offline status,Job stuck in the toner cartridge. power cycled the device and released the job successfully.,"cleared the paper jam from the tray; test page prints clean, paper jam resolved.",Closed,Logistics & Supply Chain,London HQ,United Kingdom,England
INC0004087,2025-04-02 22:31,Software,Applications,Application Support,3 - Moderate,Install request for Chrome,"User reports Zoom freezes on launch. Reviewed logs, cleared the application cache.",Applied the shortcut and pushed the update via SCCM. Closing ticket.,Resolved,Healthcare Services,New York Office,United States,New York
INC0004026,2025-04-02 23:41,Security,Cross-functional,Service Desk,4 - Low,Password reset so user can sign into Outlook mailbox,User cannot login and could not reach the Outlook mailbox. unlocked the account and checked Exchange mailbox quota.,unlocked the account; user signs in and the mailbox syncs. Resolved.,Closed,Corporate Functions,New York Office,United States,New York
INC0004035,2025-04-03 13:48,Hardware,Endpoint,Desktop Support,3 - Moderate,Replace battery - headset,User reports docking station overheating. Diagnostics flagged the USB port. reseated the RAM.,Fixed flickering screen after cleaned the fan vents. User confirms webcam working.,Closed,Retail Banking,London HQ,United Kingdom,England
INC0004212,2025-04-04 02:10,Hardware,Endpoint,Desktop Support,4 - Low,RAM failure on monitor,User reports monitor blue screen. Diagnostics flagged the USB port. reimaged the laptop.,Replaced the hard drive and reseated the RAM. Device passes diagnostics.,Resolved,Manufacturing,New York Office,United States,New York
INC0004182,2025-04-04 09:09,Hardware,Endpoint,Desktop Support,4 - Low,USB port failure on keyboard,"loud fan noise when docked. Tested a known-good display cable, then reimaged the laptop.","updated the display driver; headset stable, no display resolved.",Closed,Retail Banking,Manchester Office,United Kingdom,England
INC0004169,2025-04-04 13:31,Hardware,Endpoint,Desktop Support,2 - High,won't power on on headset,"flickering screen when docked. Tested a known-good RAM, then reimaged the laptop.",Replaced the power adapter and replaced the battery. Device passes diagnostics.,Closed Complete,Manufacturing,Frankfurt DC,Germany,Hesse
INC0004203,2025-04-04 13:56,Hardware,Cross-functional,Desktop Support,4 - Low,Network printer offline after switch maintenance,Printer showing offline. Suspected the access point. moved the user to a clean access point then restarted the print server.,"moved the user to a clean access point and restarted the print server. Printer back online, test page prints.",Closed,Sales & Marketing,Manchester Office,United Kingdom,England
INC0004297,2025-04-04 19:02,Network,Cross-functional,Network Operations,2 - High,VPN login failing - account and connection both checked,VPN MFA not prompting; suspected the account. granted the requested permission then checked the switch port on the VPN client.,granted the requested permission and checked the switch port. VPN connection authenticates. Closed.,Closed Complete,Retail Banking,Mumbai Campus,India,Maharashtra
INC0004228,2025-04-04 20:21,Software,Email & Collaboration,Messaging Support,3 - Moderate,Exchange stuck in outbox for user meeting invite,Verified the calendar configuration. cleared the cache to resolve the sync error.,Resolved won't open after ran a repair on Office. Mailbox syncing normally.,Closed,Logistics & Supply Chain,Dallas Office,United States,Texas
INC0004199,2025-04-04 22:25,Hardware,Printing,Desktop Support,2 - High,Replace default printer on print server,Inspected the paper tray. set the correct default printer to clear the double-sided not working.,Replaced the print driver and cleared the print spooler. Printing restored.,Closed Complete,Healthcare Services,Mumbai Campus,India,Maharashtra
INC0004112,2025-04-04 22:52,Network,Cross-functional,Network Operations,2 - High,VPN login failing - account and connection both checked,VPN cannot login; suspected the account. reset the password then flushed the DNS cache on the VPN client.,reset the password and flushed the DNS cache. VPN connection authenticates. Closed.,Closed Complete,Healthcare Services,New York Office,United States,New York
INC0004076,2025-04-05 08:53,Network,Connectivity,Network Operations,2 - High,Cannot map VPN client,Checked the connection; found a stale entry. updated the wireless driver and tested connectivity.,Resolved intermittent drops after renewed the DHCP lease. Latency back to normal.,Closed,Retail Banking,Manchester Office,United Kingdom,England
INC0004223,2025-04-05 09:24,Hardware,Printing,Desktop Support,3 - Moderate,Replace print queue on Xerox MFP,Job stuck in the paper tray. cleared the paper jam from the tray and released the job successfully.,Cleared paper jam after cleared the print spooler. User confirms output is good.,Resolved,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004158,2025-04-05 12:26,Software,Applications,Application Support,3 - Moderate,SAP keeps crashing,keeps crashing traced to a corrupt plugin. recreated the user profile and tested launch.,Applied the update and repaired the installation. Closing ticket.,Closed Complete,Sales & Marketing,London HQ,United Kingdom,England
INC0004137,2025-04-06 00:29,Hardware,Endpoint,Desktop Support,4 - Low,Replace USB port - monitor,Laptop running slow. updated the display driver and ran a stress test.,Fixed running slow after reimaged the laptop. User confirms docking station working.,Closed Complete,Sales & Marketing,London HQ,United Kingdom,England
INC0004268,2025-04-06 07:03,Security,Identity & Access,Service Desk,4 - Low,User needs access,MFA issue: MFA not prompting. granted the requested permission and tested a sign-in.,synced the account in Active Directory; user confirms login to VPN portal successful.,Closed Complete,Retail Banking,Mumbai Campus,India,Maharashtra
INC0004047,2025-04-06 09:26,Network,Connectivity,Network Operations,3 - Moderate,no internet over firewall,User dropping connection on VPN. Ran tracert and saw high latency. flushed the DNS cache.,"checked the switch port; DNS stable, user confirms connection restored.",Closed,Healthcare Services,Dallas Office,United States,Texas
INC0004052,2025-04-06 10:11,Hardware,Printing,Desktop Support,3 - Moderate,follow-me printing offline status,Job stuck in the default printer. mapped the printer by IP and released the job successfully.,Cleared double-sided not working after reinstalled the print driver. User confirms output is good.,Closed,Retail Banking,Manchester Office,United Kingdom,England
INC0004317,2025-04-06 14:45,Software,Email & Collaboration,Messaging Support,3 - Moderate,User cannot access shared inbox in Exchange,"Mailbox over quota causing search not working. Archived old items, then cleared the cache.",checked Exchange mailbox quota; user confirms Microsoft 365 working and emails flowing.,Closed,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004127,2025-04-07 23:04,Software,Email & Collaboration,Messaging Support,3 - Moderate,User cannot access mailbox in Teams,"Mailbox over quota causing keeps crashing. Archived old items, then reset the autocomplete cache.",Resolved search not working after cleared the cache. Mailbox syncing normally.,Resolved,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0004091,2025-04-07 23:06,Hardware,Printing,Desktop Support,1 - Critical,Xerox MFP double-sided not working,Inspected the toner cartridge. mapped the printer by IP to clear the double-sided not working.,"cleared the print spooler; test page prints clean, error 49 resolved.",Closed,Healthcare Services,New York Office,United States,New York
INC0004303,2025-04-08 22:12,Security,Identity & Access,Service Desk,4 - Low,Active Directory permission missing,"User needs access. Verified identity, then added the user to the security group in SSO.",re-enrolled MFA; user confirms login to MFA successful.,Resolved,Logistics & Supply Chain,Toronto Office,Canada,Ontario
INC0004142,2025-04-09 06:09,Software,Applications,Application Support,3 - Moderate,Zoom freezes on launch,error on startup traced to a corrupt shortcut. disabled the conflicting add-in and tested launch.,Applied the add-in and reapplied the license key. Closing ticket.,Closed,Manufacturing,Dallas Office,United States,Texas
INC0004220,2025-04-10 01:38,Network,Cross-functional,Network Operations,4 - Low,VPN login failing - account and connection both checked,VPN access denied; suspected the account. synced the account in Active Directory then reseated the Ethernet cable on the VPN client.,synced the account in Active Directory and reseated the Ethernet cable. VPN connection authenticates. Closed.,Resolved,Retail Banking,New York Office,United States,New York
INC0004314,2025-04-10 11:44,Hardware,Printing,Desktop Support,2 - High,follow-me printing out of toner,Job stuck in the toner cartridge. set the correct default printer and released the job successfully.,Replaced the paper tray and replaced the toner cartridge. Printing restored.,Closed,Retail Banking,London HQ,United Kingdom,England
INC0004110,2025-04-11 02:33,Hardware,Cross-functional,Desktop Support,2 - High,Network printer offline after switch maintenance,Printer showing offline. Suspected the VPN client. flushed the DNS cache then set the correct default printer.,"flushed the DNS cache and set the correct default printer. Printer back online, test page prints.",Closed,Manufacturing,Frankfurt DC,Germany,Hesse
INC0004122,2025-04-11 05:54,Network,Connectivity,Network Operations,4 - Low,User authentication failed on firewall,Wireless intermittent drops traced to a weak network drive. checked the switch port.,"reseated the Ethernet cable; firewall stable, user confirms connection restored.",Resolved,Sales & Marketing,Mumbai Campus,India,Maharashtra
INC0004188,2025-04-11 10:09,Hardware,Cross-functional,Desktop Support,3 - Moderate,New laptop cannot connect to Wi-Fi after reimage,"Reimaged laptop won't power on on Wi-Fi. Updated the wireless driver, renewed the DHCP lease.","replaced the power adapter and renewed the DHCP lease. Laptop online, user confirms connectivity.",Closed Complete,Retail Banking,San Jose Office,United States,California
INC0004094,2025-04-11 13:39,Network,Connectivity,Network Operations,3 - Moderate,User cannot reach network drive on Wi-Fi,"VPN authentication failed. Verified credentials, renewed the DHCP lease.",Fixed the network drive. reconnected the VPN client and verified the network drive maps.,Closed,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004147,2025-04-11 14:24,Hardware,Printing,Desktop Support,3 - Moderate,Replace print queue on follow-me printing,Driver mismatch causing error 49. restarted the print server and printed a test page.,Cleared paper jam after mapped the printer by IP. User confirms output is good.,Closed,Sales & Marketing,Toronto Office,Canada,Ontario
INC0004295,2025-04-12 03:14,Hardware,Endpoint,Desktop Support,3 - Moderate,Replace display cable - monitor,Laptop overheating. ran hardware diagnostics and ran a stress test.,Fixed loud fan noise after ran hardware diagnostics. User confirms docking station working.,Closed Complete,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0004070,2025-04-12 03:25,Software,Email & Collaboration,Messaging Support,3 - Moderate,Request to add member to calendar,"Mailbox over quota causing search not working. Archived old items, then reset the autocomplete cache.","Added user to the distribution list. Verified mail delivery, closing ticket.",Closed,Logistics & Supply Chain,Dallas Office,United States,Texas
INC0004005,2025-04-13 09:16,Network,Connectivity,Network Operations,3 - Moderate,User cannot connect on firewall,Wireless cannot connect traced to a weak access point. moved the user to a clean access point.,Resolved cannot reach network drive after reseated the Ethernet cable. Latency back to normal.,Resolved,Sales & Marketing,Frankfurt DC,Germany,Hesse
INC0004041,2025-04-14 03:50,Software,Applications,Application Support,4 - Low,slow to load - the line-of-business app,slow to load traced to a corrupt update. reinstalled the application and tested launch.,Resolved license expired after pushed the update via SCCM. User confirms Adobe Acrobat working.,Resolved,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0004069,2025-04-15 00:34,Security,Identity & Access,Service Desk,1 - Critical,account locked - Okta,"User cannot login. Verified identity, then synced the account in Active Directory in MFA.",Granted token and reset the password. Closing per requester confirmation.,Closed,Retail Banking,Dallas Office,United States,Texas
INC0004067,2025-04-15 11:02,Network,Connectivity,Network Operations,4 - Low,User high latency on DNS,Wireless dropping connection traced to a weak DNS record. moved the user to a clean access point.,"reconnected the VPN client; DNS stable, user confirms connection restored.",Closed,Healthcare Services,New York Office,United States,New York
INC0004034,2025-04-15 15:53,Hardware,Endpoint,Desktop Support,1 - Critical,Replace hard drive - webcam,User reports keyboard overheating. Diagnostics flagged the display cable. swapped the docking station.,"cleaned the fan vents; monitor stable, running slow resolved.",Closed,Sales & Marketing,Mumbai Campus,India,Maharashtra
INC0004059,2025-04-15 19:57,Hardware,Printing,Desktop Support,2 - High,Replace print driver on network printer,Driver mismatch causing error 49. restarted the print server and printed a test page.,"set the correct default printer; test page prints clean, streaks on page resolved.",Resolved,Corporate Functions,London HQ,United Kingdom,England
INC0004093,2025-04-15 23:06,Software,Applications,Application Support,2 - High,SAP keeps crashing,keeps crashing traced to a corrupt profile. reapplied the license key and tested launch.,Resolved keeps crashing after recreated the user profile. User confirms Adobe Acrobat working.,Closed,Manufacturing,New York Office,United States,New York
INC0004140,2025-04-17 10:19,Security,Identity & Access,Service Desk,2 - High,User cannot login,MFA issue: permission missing. granted the requested permission and tested a sign-in.,Resolved needs access after unlocked the account. Access verified.,Closed Complete,Retail Banking,Dallas Office,United States,Texas
INC0004307,2025-04-17 12:17,Software,Applications,Application Support,3 - Moderate,the line-of-business app installation keeps crashing,Update error on startup. disabled the conflicting add-in and confirmed the app opens.,Applied the plugin and reinstalled the application. Closing ticket.,Closed,Manufacturing,Mumbai Campus,India,Maharashtra
INC0004018,2025-04-17 16:20,Software,Applications,Application Support,4 - Low,the line-of-business app plugin won't install,Update missing add-in. disabled the conflicting add-in and confirmed the app opens.,recreated the user profile; SAP launches without errors.,Closed,Manufacturing,New York Office,United States,New York
INC0004129,2025-04-19 03:04,Network,Connectivity,Network Operations,4 - Low,Cannot map switch port,Wireless intermittent drops traced to a weak DHCP lease. moved the user to a clean access point.,Fixed the switch port. flushed the DNS cache and verified the network drive maps.,Closed Complete,Logistics & Supply Chain,New York Office,United States,New York
INC0004027,2025-04-19 12:19,Software,Email & Collaboration,Messaging Support,4 - Low,Teams won't open for user mailbox,User reports Outlook Web App search not working. Confirmed mailbox is online. rebuilt the OST file.,Resolved search not working after checked Exchange mailbox quota. Mailbox syncing normally.,Resolved,Healthcare Services,Dallas Office,United States,Texas
INC0004267,2025-04-19 14:19,Hardware,Cross-functional,Desktop Support,3 - Moderate,Network printer offline after switch maintenance,Printer showing offline. Suspected the DNS record. flushed the DNS cache then power cycled the device.,"flushed the DNS cache and power cycled the device. Printer back online, test page prints.",Closed,Manufacturing,San Jose Office,United States,California
INC0004010,2025-04-19 16:40,Hardware,Printing,Desktop Support,2 - High,Replace fuser on print server,Inspected the print driver. power cycled the device to clear the prints blank pages.,Replaced the print queue and set the correct default printer. Printing restored.,Closed,Manufacturing,Mumbai Campus,India,Maharashtra
INC0004061,2025-04-19 16:50,Network,Cross-functional,Network Operations,3 - Moderate,VPN login failing - account and connection both checked,VPN forgot password; suspected the account. reset the MFA token then moved the user to a clean access point on the VPN client.,reset the MFA token and moved the user to a clean access point. VPN connection authenticates. Closed.,Resolved,Retail Banking,New York Office,United States,New York
INC0004275,2025-04-19 22:41,Software,Email & Collaboration,Messaging Support,4 - Low,Microsoft 365 stuck in outbox for user mailbox,User reports Exchange won't open. Confirmed mailbox is online. removed and re-added the account.,Resolved keeps crashing after cleared the cache. Mailbox syncing normally.,Resolved,Manufacturing,Toronto Office,Canada,Ontario
INC0004186,2025-04-20 06:39,Hardware,Printing,Desktop Support,3 - Moderate,Cannot print to Xerox MFP - paper jam,Inspected the paper tray. mapped the printer by IP to clear the streaks on page.,Replaced the print driver and cleared the paper jam from the tray. Printing restored.,Closed,Retail Banking,Frankfurt DC,Germany,Hesse
INC0004004,2025-04-20 13:35,Software,Email & Collaboration,Messaging Support,2 - High,Request to add member to signature,Checked the rule permissions in Exchange admin center. cleared the cache and tested.,"Added user to the meeting invite. Verified mail delivery, closing ticket.",Resolved,Logistics & Supply Chain,Dallas Office,United States,Texas
INC0004013,2025-04-20 14:10,Hardware,Printing,Desktop Support,3 - Moderate,Replace spooler on network printer,User reports paper jam on the follow-me printing. Found a paper tray fault. power cycled the device.,"cleared the print spooler; test page prints clean, double-sided not working resolved.",Closed Complete,Healthcare Services,Mumbai Campus,India,Maharashtra
INC0004043,2025-04-20 14:13,Hardware,Cross-functional,Desktop Support,2 - High,Network printer offline after switch maintenance,Printer showing offline. Suspected the switch port. reset the network adapter then cleared the print spooler.,"reset the network adapter and cleared the print spooler. Printer back online, test page prints.",Closed Complete,Manufacturing,New York Office,United States,New York
INC0004100,2025-04-20 15:37,Security,Identity & Access,Service Desk,3 - Moderate,password expired - SSO,MFA issue: password expired. granted the requested permission and tested a sign-in.,Granted permission and synced the account in Active Directory. Closing per requester confirmation.,Resolved,Corporate Functions,London HQ,United Kingdom,England
INC0004136,2025-04-20 18:35,Software,Applications,Application Support,3 - Moderate,update failed - Zoom,update failed traced to a corrupt license. pushed the update via SCCM and tested launch.,reapplied the license key; the line-of-business app launches without errors.,Closed,Healthcare Services,Manchester Office,United Kingdom,England
INC0004160,2025-04-21 07:02,Security,Identity & Access,Service Desk,3 - Moderate,Request security group for new starter,New starter needs the license. synced the account in Active Directory per the access request.,Granted token and reset the MFA token. Closing per requester confirmation.,Closed Complete,Sales & Marketing,Frankfurt DC,Germany,Hesse
INC0004056,2025-04-21 07:25,Security,Identity & Access,Service Desk,3 - Moderate,Active Directory cannot login,password expired on the password. added the user to the security group and confirmed login works.,Granted account and reset the password. Closing per requester confirmation.,Closed,Logistics & Supply Chain,London HQ,United Kingdom,England
INC0004189,2025-04-21 11:23,Software,Applications,Application Support,4 - Low,Install request for Chrome,"License request for Zoom. Verified entitlement, ran the installer as admin.",reinstalled the application; Chrome launches without errors.,Closed Complete,Sales & Marketing,Sydney Hub,Australia,New South Wales
INC0004256,2025-04-21 14:09,Hardware,Cross-functional,Desktop Support,4 - Low,New laptop cannot connect to Wi-Fi after reimage,"Reimaged laptop no display on Wi-Fi. Updated the wireless driver, reset the network adapter.","replaced the power adapter and reset the network adapter. Laptop online, user confirms connectivity.",Closed Complete,Sales & Marketing,San Jose Office,United States,California
INC0004249,2025-04-22 06:26,Software,Applications,Application Support,4 - Low,Install request for Zoom,"License request for Chrome. Verified entitlement, reapplied the license key.",pushed the update via SCCM; SAP launches without errors.,Closed Complete,Retail Banking,Dallas Office,United States,Texas
INC0004106,2025-04-22 10:19,Software,Applications,Application Support,3 - Moderate,Install request for Zoom,"User reports Zoom won't install. Reviewed logs, reinstalled the application.",ran the installer as admin; SAP launches without errors.,Closed Complete,Corporate Functions,San Jose Office,United States,California
INC0004104,2025-04-22 20:25,Hardware,Endpoint,Desktop Support,4 - Low,overheating on webcam,Laptop running slow. cleaned the fan vents and ran a stress test.,Fixed no display after cleaned the fan vents. User confirms webcam working.,Resolved,Logistics & Supply Chain,San Jose Office,United States,California
INC0004207,2025-04-23 12:10,Hardware,Endpoint,Desktop Support,3 - Moderate,won't power on on monitor,User reports keyboard blue screen. Diagnostics flagged the screen. reimaged the laptop.,Replaced the RAM and updated the display driver. Device passes diagnostics.,Closed,Sales & Marketing,London HQ,United Kingdom,England
INC0004146,2025-04-23 21:22,Software,Applications,Application Support,4 - Low,the line-of-business app shortcut freezes on launch,Update keeps crashing. recreated the user profile and confirmed the app opens.,Resolved freezes on launch after cleared the application cache. User confirms SAP working.,Resolved,Retail Banking,London HQ,United Kingdom,England
INC0004049,2025-04-24 09:49,Software,Applications,Application Support,3 - Moderate,Excel keeps crashing,update failed traced to a corrupt installation. disabled the conflicting add-in and tested launch.,reapplied the license key; Excel launches without errors.,Resolved,Manufacturing,Frankfurt DC,Germany,Hesse
INC0004116,2025-04-24 22:49,Hardware,Endpoint,Desktop Support,4 - Low,USB port failure on docking station,"battery not charging when docked. Tested a known-good power adapter, then swapped the docking station.","reimaged the laptop; laptop stable, won't power on resolved.",Closed Complete,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004195,2025-04-25 05:50,Hardware,Cross-functional,Desktop Support,4 - Low,Network printer offline after switch maintenance,Printer showing offline. Suspected the DNS record. flushed the DNS cache then mapped the printer by IP.,"flushed the DNS cache and mapped the printer by IP. Printer back online, test page prints.",Closed Complete,Corporate Functions,London HQ,United Kingdom,England
INC0004240,2025-04-25 08:01,Hardware,Endpoint,Desktop Support,3 - Moderate,RAM failure on webcam,User reports headset overheating. Diagnostics flagged the USB port. reseated the RAM.,"reimaged the laptop; headset stable, flickering screen resolved.",Resolved,Corporate Functions,Frankfurt DC,Germany,Hesse
INC0004277,2025-04-25 14:55,Security,Identity & Access,Service Desk,4 - Low,User password expired,New starter needs the permission. verified identity per policy per the access request.,Granted password and verified identity per policy. Closing per requester confirmation.,Resolved,Logistics & Supply Chain,Manchester Office,United Kingdom,England
INC0004247,2025-04-25 15:08,Software,Applications,Application Support,4 - Low,Chrome add-in missing add-in,Update keeps crashing. recreated the user profile and confirmed the app opens.,Applied the license and recreated the user profile. Closing ticket.,Closed Complete,Logistics & Supply Chain,Manchester Office,United Kingdom,England
INC0004244,2025-04-25 21:16,Hardware,Printing,Desktop Support,2 - High,Cannot print to network printer - prints blank pages,Driver mismatch causing streaks on page. reinstalled the print driver and printed a test page.,"replaced the toner cartridge; test page prints clean, paper jam resolved.",Closed Complete,Manufacturing,New York Office,United States,New York
INC0004063,2025-04-26 03:52,Hardware,Cross-functional,Desktop Support,3 - Moderate,New laptop cannot connect to Wi-Fi after reimage,"Reimaged laptop overheating on Wi-Fi. Updated the wireless driver, checked the switch port.","replaced the power adapter and checked the switch port. Laptop online, user confirms connectivity.",Resolved,Retail Banking,Dallas Office,United States,Texas
INC0004280,2025-04-26 07:08,Software,Applications,Application Support,2 - High,Adobe Acrobat keeps crashing,slow to load traced to a corrupt plugin. disabled the conflicting add-in and tested launch.,Applied the add-in and ran the installer as admin. Closing ticket.,Closed Complete,Healthcare Services,Frankfurt DC,Germany,Hesse
INC0004313,2025-04-27 12:21,Software,Email & Collaboration,Messaging Support,2 - High,Teams missing emails,Verified the signature configuration. recreated the Outlook profile to resolve the sync error.,Resolved search not working after rebuilt the OST file. Mailbox syncing normally.,Resolved,Logistics & Supply Chain,London HQ,United Kingdom,England
INC0004284,2025-04-27 15:39,Security,Identity & Access,Service Desk,2 - High,needs access - VPN portal,"User permission missing. Verified identity, then unlocked the account in MFA.",Resolved permission missing after reset the MFA token. Access verified.,Closed,Manufacturing,Dallas Office,United States,Texas
INC0004226,2025-04-27 20:03,Hardware,Printing,Desktop Support,4 - Low,follow-me printing paper jam,User reports offline status on the network printer. Found a paper tray fault. power cycled the device.,Cleared offline status after cleared the paper jam from the tray. User confirms output is good.,Closed Complete,Healthcare Services,Sydney Hub,Australia,New South Wales
INC0004012,2025-04-28 05:20,Hardware,Printing,Desktop Support,3 - Moderate,Replace toner cartridge on follow-me printing,Job stuck in the spooler. power cycled the device and released the job successfully.,Cleared out of toner after cleared the print spooler. User confirms output is good.,Closed Complete,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0004287,2025-04-28 18:10,Hardware,Endpoint,Desktop Support,2 - High,USB port failure on monitor,"won't power on when docked. Tested a known-good screen, then reimaged the laptop.",Replaced the screen and reseated the RAM. Device passes diagnostics.,Closed Complete,Corporate Functions,Manchester Office,United Kingdom,England
INC0004080,2025-04-28 21:09,Software,Applications,Application Support,3 - Moderate,SAP shortcut update failed,Update won't install. repaired the installation and confirmed the app opens.,Resolved slow to load after reapplied the license key. User confirms SAP working.,Closed,Manufacturing,Dallas Office,United States,Texas
INC0004029,2025-04-28 22:46,Hardware,Printing,Desktop Support,3 - Moderate,Xerox MFP error 49,Inspected the toner cartridge. reinstalled the print driver to clear the out of toner.,"restarted the print server; test page prints clean, offline status resolved.",Closed,Retail Banking,Dallas Office,United States,Texas
INC0004270,2025-04-29 03:19,Security,Identity & Access,Service Desk,3 - Moderate,User cannot login,forgot password on the license. verified identity per policy and confirmed login works.,re-enrolled MFA; user confirms login to Active Directory successful.,Resolved,Manufacturing,Manchester Office,United Kingdom,England
INC0004108,2025-04-29 07:16,Security,Identity & Access,Service Desk,4 - Low,VPN portal access denied,MFA issue: cannot login. re-enrolled MFA and tested a sign-in.,Granted password and reset the password. Closing per requester confirmation.,Resolved,Sales & Marketing,San Jose Office,United States,California
